"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"PIP CXCL8/IL8",0.200561393049656,0.155662369277393,0.154196785652185,0.130784708249497,-0.0917976997789204,0.132920982686241,0.0555928161561965,0.138137466775964,0.0020244926348213,0.0524877661027896,0.0642000149042402,0.0389249074695084,-0.0238592046103783,0.112626375537174,0.161723426981643,0.0301314057182601,-0.00231015723973471,0.050376332066473,0.318677497081253,0.121544079290558,0.156718086295551,-0.0681993193730283,0.081277790197978,0.16903892490747,0.039372034677199,0.0805325781851604,0.104242740392975,0.126785403780709,0.0997093673150011,0.079278137963584,0.0255359316392181,0.202262960478923,0.0756017587003502,0.112825098740592,-0.0243949423838045,-0.103674127000806,-0.115039753423698,-0.0298588490770901,0.127788869041365,0.0509964624706665,-0.0659171307484852,-0.101905362334069,-0.225351126055129,-0.112482925291583,-0.0592623725964064,-0.0351651430773003,0.0671955448145424,-0.236559139784946,-0.29839585303492,0.105337816538825,-0.138576582256313,0.040401386991699,-0.199204931526041,-0.158873594620153,-0.0661623060488249,-0.0135722041259501,-0.110171272459809,-0.087545094742741,-0.205036601169836,-0.0267941578228433,-0.160817484501419,-0.180273895835522,-0.192497635809604,0.0125564778816855,0.024114742040559,-0.1650204896501
"PIP GITR",-0.205801259361377,0.00350236595998366,-0.0716308357241328,-0.261727337084094,-0.050001862960617,0.0435373896195834,0.178955996870226,0.0632661425537464,-0.12168858750326,0.110082342859272,0.0771638287566601,-0.00666939900890495,0.0329185141026118,-0.16317672044413,0.0376690636759939,0.00502999366593393,0.0677745072469168,-0.0984388390029435,-0.0274227802824248,0.190599500726555,0.0500763813852975,0.0424568724617161,0.111069711986289,-0.0253362643913708,0.0795297887402661,-0.00702336152613736,0.0416557993964007,-0.0871492976638474,-0.226536011028727,0.0288200007451842,-0.0721338350907262,0.0810574164462163,0.0563172994522896,0.0133015388054697,-0.389913317572892,-0.197951142631994,-0.17980036774363,-0.170239033359601,-0.199658523771999,-0.147281323877069,-0.217677961649593,-0.178775939059627,-0.169398476490675,-0.140084055686893,-0.167980036774363,-0.200577882847386,-0.194457578145521,-0.168216443393748,-0.216206987128973,-0.19913317572892,-0.249172576832151,-0.341292356185973,-0.117625426845285,-0.253349093774626,-0.0584975045967954,-0.257341738902023,-0.21163645915419,-0.155135277121093,-0.186682427107959,-0.137010769634883,-0.165379563961124,-0.166482794851589,-0.29511426319937,-0.197268190175992,-0.117625426845285,-0.183924349881797
"PIP HDACi class I",0.271031450290654,0.252012222387837,0.268870174392607,0.276114174988821,0.283395438962588,0.247130719928454,0.234505887613653,0.260448651065733,0.269615441943658,0.254359815173647,0.245483678640632,0.252116559844984,0.247115814577433,0.273468475182591,0.253584736920554,0.241369801758831,0.24179460426293,0.239819645252646,0.243471456252795,0.240162468326129,0.233074973915636,0.256930988224773,0.258011626173796,0.229825607393054,0.261715605902519,0.214845729616932,0.24678044417946,0.279594574452228,0.232493665225816,0.23108510955433,0.272179162319273,0.250633477418393,0.254643016843047,0.24647488448353,0.273118957545187,0.238724253888188,0.266771752837327,0.235529634300126,0.245039932744851,0.24339007986549,0.293747372845733,0.272856242118537,0.28160992013451,0.267465321563682,0.255117696511139,0.249253888188314,0.249905422446406,0.253110550651534,0.290594787725935,0.276986128625473,0.212746952501051,0.25396174863388,0.250189155107188,0.254707860445565,0.217780580075662,0.277690205968894,0.250998318621269,0.2208280790248,0.279192938209332,0.240132408575032,0.25317360235393,0.261443883984868,0.232356031946196,0.25994115174443,0.225620008406894,0.222929802437999
"PIP ICOS",0.0171578672826856,-0.0386750624091807,-0.0242743768396736,-0.0880248891538433,-0.0286150750773129,0.177856850106189,0.131469130742576,0.147062111106971,-0.0390476545325832,0.233354446886993,0.131338723499385,0.137821826446589,0.0125749841648347,0.078784604493461,0.105592607772272,0.101009724654421,0.0758411267185811,-0.0464622377882932,0.0368493610045084,0.0589813331346175,0.0313908863966615,0.0548083013525094,0.155128730578636,0.0095942471776147,0.207869145646261,0.0749469056224151,0.188512984835501,0.0766794589962368,0.0743693878311412,0.113491560788405,-0.0582734081001527,0.174782965088118,0.205633592905846,0.140225045642535,-0.17037037037037,0.152035723666929,0.133858681376412,0.11163645915419,0.0894667717362753,-0.0218282111899133,-0.117914368268978,0.112450748620961,-0.018360914105595,0.12815865510901,0.250065668505385,0.0166798003677436,0.0587076438140268,-0.00212765957446809,-0.110979774100341,-0.119648016811137,-0.10575256107171,-0.293039138429209,0.0392697662201208,-0.180115576569477,0.0567375886524822,-0.160835303388495,-0.0740478066719201,0.0298135014447071,-0.0814814814814815,-0.0774363015497767,0.196926713947991,0.190727607039664,0.0303651168899396,-0.00635671132125032,0.0631993695823483,-0.0862358812713422
"PIP IDO",0.0176851989864362,-0.0210165449396333,0.0379937397525711,-0.0711283350722909,-0.133544492472798,-0.0133626471903414,0.00272767923684603,0.0147786555373379,-0.0736846027723953,0.0849754061708153,0.00824265911462219,0.00769861380235504,0.0606722313310478,0.0208525860784021,0.0557460128186019,0.0418542256670145,0.053122671038903,-0.0483007899836042,0.0451557609181696,0.022507080041735,0.0309584140706514,0.00327917722462368,0.0866448054851692,-0.0170293635415114,0.0482337159040095,-0.0317931137278283,0.0875838425994933,-0.0433000447160531,-0.0400134148159189,0.00493367118795651,-0.0318154717543598,0.00105082724698169,0.0441943657773141,0.0475778804590847,-0.160666246321984,-0.128825136612022,-0.0719840269020597,-0.078551912568306,-0.16775956284153,-0.0906473308112652,-0.150493905002102,-0.0863598150483397,-0.0783207229928541,-0.0756620428751577,-0.035792349726776,-0.111979823455233,-0.0894808743169399,-0.0868957545187053,-0.163156788566625,-0.0405212274064733,-0.18504623791509,-0.193505674653216,-0.0272068095838587,-0.154319041614124,-0.0759247583018075,-0.185550651534258,-0.131799075241698,-0.0701450189155107,-0.154981084489281,-0.09275956284153,-0.0726460697772173,-0.0734762505254308,-0.0867276166456494,-0.0707124842370744,-0.0374422026061371,-0.11125472887768
"PIP LAG3",0.129416735008325,0.0999254454633565,0.0616367205944481,0.0605631352667809,0.0773229951042521,0.299711722458312,0.161167027013594,0.277979075026715,0.0226173612664331,0.299776336390069,0.137592882526902,0.191639951291036,0.153366137329456,0.286060786798877,0.319505951937175,0.210387932105669,0.2076343845523,0.0612366112477944,0.167136360247521,0.155684783419071,0.13639255448694,0.101878774323418,0.200797733542086,0.15893536121673,0.273965555804071,0.100400109346654,0.199898108799921,0.0569000223663609,0.206009095653471,0.209647357041676,-0.0478242501056189,0.277795173836328,0.247642834066453,0.218278287233778,-0.168061542775032,0.155861633897592,0.174492692671643,0.127778361896751,0.139161672449445,0.055304384397014,0.012014159043914,0.140107945186276,0.0237093891283777,0.0883152840570567,0.171198261661935,0.116973329127677,-0.0911786352644307,0.0657344127851961,-0.093351557845302,-0.00282830406897272,-0.0944625521326184,-0.147639575228683,0.132397574738023,-0.173581467073213,0.0357095293169313,-0.198903024568044,0.0770896856271686,0.0534819332001543,-0.0572214628675569,0.0770861809133284,0.0308099393684506,0.150481898153016,0.0783759156064907,0.128468790523254,0.172158553254127,-0.0281919181298847
"PIP NKG2D",-0.0212432915921288,0.0220839130722852,-0.086708242231498,-0.0269412972901345,-0.171639998674882,-0.0740161001788909,-0.0672994103226661,-0.133335817928841,-0.154885542966938,-0.121620950109322,-0.119480056980057,-0.113976677930166,-0.0646160471741867,-0.126399655469423,-0.0976735904061485,-0.0988454912873518,-0.113624693566554,-0.203082554826741,-0.126159477903664,-0.0913502948386669,-0.0942365666202875,-0.16198734512688,-0.0213799443450606,-0.0918679189028026,-0.0862113231299278,-0.125666699794607,-0.121177863910422,-0.12644934737958,0.00969820446564629,0.00830683098124962,-0.129886371165441,-0.035728483402902,-0.115736599748228,-0.0930605247465713,-0.211483661504683,-0.215682152617196,-0.24760002802887,-0.199553873823371,-0.193895545745451,-0.243220517132647,-0.182520496110994,-0.208844276271226,-0.245994207366921,-0.251331371312452,-0.202362600144816,-0.242805923434471,-0.141247985424988,-0.213848597388644,-0.266484479013384,-0.121551865087707,-0.304043164459393,-0.255810151122323,-0.233439609464415,-0.353665942587532,-0.196102819237148,-0.163881297736669,-0.248919720645598,-0.22450540723612,-0.254986803073833,-0.227833835517249,-0.224563800714736,-0.215717188704366,-0.239991357765165,-0.222706888094738,-0.260300609627917,-0.306343867516876
"PIP OX40",0.0997429114348523,0.143019486568054,0.141119266738701,0.113268005514363,0.229460859197437,0.125880248891538,0.247680614031819,0.183632028018928,0.0536532657699617,0.227933231491486,0.215768098662394,0.191549610641231,0.156227877342673,0.143820559633369,0.139181787697008,0.243395804612691,0.225101531353627,0.145553113007191,0.190990722456127,0.23292596594508,0.175416371697902,0.193170386378032,0.215227840083461,0.128898245091099,0.184321323447222,0.19136331457953,0.202652855918626,0.131711315622788,0.132270203807891,0.122806363873468,0.1646298297254,0.173870114385782,0.21213532545922,0.205000186296062,0.123325453112687,0.190018387181508,0.239033359600735,0.214236931967428,0.194326241134752,0.198686629892304,0.140635671132125,0.253427895981088,0.0980562122406095,0.244602048857368,0.211216180719727,0.192434988179669,0.0843183609141056,0.209508799579722,0.0369057000262674,0.123982138166535,0.200709219858156,0.13438402941949,0.152429734699238,0.131678486997636,0.227239296033622,0.152692408720777,0.117966903073286,0.196086157079065,0.188442343052272,0.151195166798004,0.237431048069346,0.244575781455214,0.2100341476228,0.0665878644602049,0.125925925925926,0.0970055161544523
"PIP PD-1",-0.0807685619892192,0.102764736567553,-0.195866557368905,-0.182328539136051,-0.210336090617781,0.114079538962168,0.0417318727177882,0.094679186228482,-0.144844374891323,0.223389721042303,0.00151526442606253,0.0697394241995181,-0.0256477134411407,0.0333233971731625,0.123630672926448,0.028404997888566,0.0321310579526543,-0.201120302059269,0.00848299674590747,0.0553195717514966,0.0524380853019351,-0.0142583898452443,0.171709267953399,-0.00312989045383411,0.0256352932409271,-0.122314131703803,-0.0773157463298308,-0.201505328265892,-0.0428496907370147,-0.0154134684651117,-0.250888044315274,0.0780857987430758,0.0549469657450878,0.0323049407556449,-0.259588105495429,0.0135546916044972,0.0176351091030086,0.0167594830303667,0.0909425239045918,-0.06810619593009,-0.0824839760428707,-0.041277013064341,-0.0744807537389233,-0.0513992504640818,0.0804700360757942,-0.046705894714721,-0.118787433014605,0.0685790340093166,-0.237522328464852,0.153970088613358,-0.199345031697664,-0.24706665265665,0.131133760638857,-0.232583797415152,0.061363875170747,-0.268064165878603,-0.0264439073937866,-0.0735350775804701,-0.116563342790095,-0.103919302301145,-0.0308920878428076,-0.0147105180203846,-0.0433610031172288,0.153532275577038,0.153829988441736,-0.0391229729256418
"PIP PDGF",0.23433948201975,0.236128190795603,0.223377429973294,0.209198186448047,0.149363393578039,0.229109993168126,0.218967765977269,0.194255015216446,-0.000167691447736151,0.120837215079809,0.124868020619837,0.166045587230607,0.172125954909633,0.15186634370536,0.161194956834979,0.157046146202099,0.225464256878455,0.128041736538103,0.290304950003105,0.253263772436495,0.28246692752003,0.111868828023104,0.168430532265077,0.221278181479411,0.134494751878765,0.232134650021738,0.190162101732812,0.142338985156201,0.248742314141979,0.231060182597354,0.183945096577852,0.244630768275262,0.0964784795975405,0.178498229923607,0.0285936980015062,0.301998493685741,0.217487257632284,0.273921496505701,0.282197467290211,0.378645368083653,0.0830924982046837,0.126241395617676,0.141348326414797,0.193412502408351,0.182579300439634,0.0533603068677421,0.174837545758674,0.25977790622318,0.150202301508066,0.118333245756923,0.0887324190356086,-0.057809188516981,-0.00738269139824499,-0.0554358677946508,0.315949415865343,0.11032876184471,0.143695374214002,0.277039216716585,0.0367996076576813,0.115259313751248,0.150535091867655,0.131154432242131,0.297698491934213,0.0364668172980925,0.0131802497679225,0.0513985952743768
"PIP SIRP",0.350700525394046,0.372163431083951,0.330383425867273,0.329498453627455,0.360938256884152,0.412005812870291,0.388614599247308,0.400445280769087,0.331100719156389,0.416393412080337,0.407767261616425,0.404851510973656,0.384310839512613,0.390747848120133,0.40181465886649,0.384236315534523,0.384199053545478,0.297173678130939,0.365642583001081,0.3966445578865,0.39994224391698,0.380267913701233,0.404907403957223,0.367170324551925,0.384171107053695,0.375917576480232,0.396281253493311,0.344533666207102,0.392135857212058,0.375926891977494,0.234415173081939,0.40578306069978,0.389434363006297,0.382624734508328,0.257381915620238,0.425786791362371,0.437345662796196,0.431513686754584,0.436216045815163,0.409853937897336,0.343534913045763,0.419836599590185,0.398610308411706,0.404928282456786,0.437936741449062,0.418956549151474,0.336507644617244,0.400685651237325,0.325868228865654,0.321691273052067,0.339016445121631,0.310841696001681,0.419718383859612,0.331095991173225,0.414254190090895,0.255043871171124,0.385803604266274,0.402458887195923,0.359691062890769,0.328876162454684,0.422516156149845,0.423908474754374,0.414858403824936,0.432236116219198,0.415462617558977,0.359756738296643
"PIP STING",-0.132511096804798,-0.0572798427811473,-0.145278351912716,-0.115061159489039,-0.177315081489513,-0.00651238437298812,-0.0678141835801173,-0.06890522820452,-0.0719106834276421,0.0368041202182089,-0.080347643411378,-0.0485616507979534,-0.0953376478162166,-0.0840341544404161,-0.00625487073493036,-0.0471995391861214,-0.0903195202114323,-0.13493714634229,-0.0692643919628638,-0.07888388167926,-0.0693321587097211,-0.101663673635347,0.0858841866296208,-0.0565073018669739,-0.0134178158777488,-0.11273337173449,-0.082092637142954,-0.13778673804764,-0.0947616304679294,-0.154931725002541,-0.145664622369803,-0.0364652864839223,0.00288686341612177,-0.0837258157422153,-0.167297382529171,-0.111732270672668,-0.117528167197041,-0.119147960207563,-0.129306308114255,-0.119262635818927,-0.177885763978479,-0.0817732672037308,-0.150354060950087,-0.123524746041302,-0.0896763280869241,-0.101889280697228,-0.156885792647382,-0.130773200309624,-0.219957378897776,-0.127987538583565,-0.152747914337318,-0.203143067381478,-0.0980285351146278,-0.233336200223617,-0.129406649274199,-0.170183385415173,-0.147061915273836,-0.14550423821947,-0.106777328631633,-0.137433942069704,-0.124738396261575,-0.0991657349273243,-0.146230517091444,-0.137357491662127,-0.109113844213182,-0.146330858251388
"PIP TIGIT",0.151188790340613,0.145023903576486,0.106474728223256,0.0779661197414794,0.0541690179835816,0.220503838413952,0.229634046359097,0.205618671408341,0.0721632470533119,0.240356051491179,0.201157380295787,0.19979982751094,0.150113395585558,0.179362003428486,0.220179090492872,0.234979077715904,0.234212459672697,0.0727701530041844,0.171152801882473,0.206715361109041,0.189274800626071,0.229735197350909,0.223282828820579,0.154292528668321,0.213540391188152,0.134275279762348,0.218070890874051,0.139769375738668,0.155170945176162,0.153664327771803,0.0494308925776467,0.223974914554031,0.216686719407149,0.207263705959391,-0.02166504016215,0.226589595375723,0.231394039486525,0.237354552961489,0.19805570152391,0.163583815028902,0.0496058854440358,0.253254260190676,0.147766684182869,0.237392087681105,0.252796336611366,0.178402522333158,0.0971098265895953,0.178552661211621,0.0776518279408454,0.14407326777269,0.0168005404999625,-0.000938367990391098,0.174829217025749,0.020674123564297,0.2089257563246,-0.0285263869078898,0.118909991742362,0.159229787553487,0.0474814203137903,0.0498911493131146,0.258111252908941,0.245882441258164,0.208888221604985,0.168718564672322,0.173252758801892,0.0654455371218376
"PIP TIM-3",0.148386555874353,0.196156425830011,0.201419681782614,0.218271416328204,0.112158587025375,0.279306554383873,0.216957931214368,0.267969594216939,0.193864813503745,0.300881246040914,0.228471885829266,0.24932928419719,0.218737191191266,0.27022394455416,0.348166710138987,0.198466669150799,0.219864366359876,0.216100905466334,0.193259306181764,0.252030778402951,0.252841226664679,0.220954279539442,0.306116555501733,0.23996720944964,0.26160710958751,0.292655661959235,0.275580355479376,0.237386816708276,0.254285128740172,0.268658941014271,0.121427506800313,0.253111376085255,0.230558557215784,0.223357677832843,0.187660904744391,0.315044921977618,0.308937109231335,0.310776020595807,0.307347764409184,0.272408448484212,0.344125991698629,0.259680554825829,0.340618925024957,0.277583670467083,0.327982976934797,0.384017233226501,0.285596069983712,0.374349813481847,0.225883990963064,0.218423264855777,0.157660379341144,0.160720853254873,0.304129669521358,0.100181264120212,0.407384542636474,0.145444753848579,0.367690327326223,0.326354226869122,0.280893710923134,0.304129669521358,0.287119739399989,0.304799558661273,0.265459990542742,0.437122366416224,0.461855724268376,0.173225450533284
